query_protein,train_protein,similarity_score
protein_0044,protein_0052,0.22988505747126436
protein_0044,protein_0053,0.27586206896551724
protein_0044,protein_0054,0.15
protein_0044,protein_0055,0.11965811965811966
protein_0044,protein_0056,0.125
protein_0044,protein_0057,0.1839080459770115
protein_0044,protein_0058,0.16666666666666666
protein_0044,protein_0059,0.8505747126436781
protein_0044,protein_0060,0.12871287128712872
protein_0044,protein_0061,0.16666666666666666
protein_0044,protein_0062,0.23863636363636365
protein_0044,protein_0063,0.08450704225352113
protein_0044,protein_0064,0.28735632183908044
protein_0044,protein_0066,0.15447154471544716
protein_0044,protein_0067,0.25287356321839083
protein_0044,protein_0068,0.1724137931034483
protein_0044,protein_0069,0.25287356321839083
protein_0044,protein_0070,0.20689655172413793
protein_0044,protein_0071,0.28735632183908044
protein_0044,protein_0072,0.16091954022988506
protein_0044,protein_0073,0.2413793103448276
protein_0044,protein_0075,0.18269230769230768
protein_0044,protein_0076,0.19318181818181818
protein_0044,protein_0077,0.25842696629213485
protein_0044,protein_0078,0.14423076923076922
protein_0044,protein_0079,0.14423076923076922
protein_0044,protein_0080,0.25287356321839083
protein_0044,protein_0081,0.21839080459770116
protein_0044,protein_0082,0.13333333333333333
protein_0044,protein_0084,0.22988505747126436
protein_0044,protein_0086,0.14166666666666666
protein_0044,protein_0087,0.16091954022988506
protein_0044,protein_0088,0.3181818181818182
protein_0044,protein_0089,0.14655172413793102
protein_0044,protein_0090,0.13793103448275862
protein_0044,protein_0091,0.14754098360655737
protein_0044,protein_0092,0.14754098360655737
protein_0044,protein_0093,0.2413793103448276
protein_0044,protein_0094,0.2033898305084746
protein_0044,protein_0096,0.15
protein_0044,protein_0097,0.20689655172413793
protein_0044,protein_0098,0.22988505747126436
protein_0044,protein_0099,0.12380952380952381
protein_0044,protein_0100,0.18478260869565216
protein_0044,protein_0101,0.2413793103448276
protein_0044,protein_0102,0.28735632183908044
protein_0044,protein_0103,0.3103448275862069
protein_0044,protein_0104,0.13559322033898305
protein_0044,protein_0105,0.11578947368421053
protein_0044,protein_0106,0.16379310344827586
protein_0044,protein_0108,0.29213483146067415
protein_0044,protein_0109,0.13636363636363635
protein_0044,protein_0110,0.2391304347826087
protein_0044,protein_0111,0.20689655172413793
protein_0044,protein_0112,0.16666666666666666
protein_0044,protein_0113,0.21839080459770116
protein_0044,protein_0114,0.19540229885057472
protein_0044,protein_0115,0.2413793103448276
protein_0044,protein_0116,0.12173913043478261
protein_0044,protein_0117,0.12173913043478261
protein_0044,protein_0118,0.15730337078651685
protein_0044,protein_0119,0.11965811965811966
protein_0044,protein_0120,0.3146067415730337
protein_0044,protein_0121,0.3146067415730337
protein_0044,protein_0122,0.28735632183908044
protein_0044,protein_0123,0.17582417582417584
protein_0044,protein_0124,0.3
protein_0044,protein_0125,0.13861386138613863
protein_0044,protein_0126,0.13131313131313133
protein_0044,protein_0128,0.2413793103448276
protein_0044,protein_0129,0.25287356321839083
protein_0044,protein_0130,0.13392857142857142
protein_0044,protein_0131,0.1797752808988764
protein_0044,protein_0132,0.1875
protein_0044,protein_0134,0.25287356321839083
protein_0044,protein_0135,0.2840909090909091
protein_0044,protein_0136,0.18032786885245902
protein_0044,protein_0137,0.12605042016806722
protein_0044,protein_0138,0.12605042016806722
protein_0044,protein_0139,0.1590909090909091
protein_0044,protein_0140,0.2413793103448276
protein_0044,protein_0141,0.26436781609195403
protein_0044,protein_0143,0.22988505747126436
protein_0044,protein_0144,0.2413793103448276
protein_0044,protein_0145,0.1839080459770115
protein_0044,protein_0146,0.20454545454545456
protein_0044,protein_0147,0.25842696629213485
protein_0044,protein_0148,0.25287356321839083
protein_0044,protein_0149,0.17777777777777778
protein_0044,protein_0150,0.28421052631578947
protein_0044,protein_0151,0.18478260869565216
protein_0044,protein_0152,0.14736842105263157
protein_0044,protein_0153,0.22580645161290322
protein_0044,protein_0154,0.19101123595505617
protein_0044,protein_0155,0.184
protein_0044,protein_0156,0.1388888888888889
protein_0044,protein_0157,0.14130434782608695
protein_0044,protein_0158,0.15730337078651685
protein_0044,protein_0160,0.2413793103448276
protein_0044,protein_0161,0.17094017094017094
protein_0044,protein_0162,0.27586206896551724
protein_0044,protein_0163,0.1826086956521739
protein_0044,protein_0164,0.2988505747126437
protein_0044,protein_0165,0.1590909090909091
protein_0044,protein_0166,0.2988505747126437
protein_0044,protein_0167,0.1391304347826087
protein_0044,protein_0168,0.1415929203539823
protein_0044,protein_0169,0.15503875968992248
protein_0044,protein_0171,0.1839080459770115
protein_0044,protein_0172,0.09401709401709402
protein_0044,protein_0173,0.27586206896551724
protein_0044,protein_0174,0.22988505747126436
protein_0044,protein_0175,0.2413793103448276
protein_0044,protein_0176,0.15384615384615385
protein_0044,protein_0177,0.16091954022988506
protein_0044,protein_0179,0.17699115044247787
protein_0044,protein_0180,0.26373626373626374
protein_0044,protein_0181,0.2413793103448276
protein_0044,protein_0182,0.2988505747126437
protein_0044,protein_0183,0.14705882352941177
protein_0044,protein_0185,0.18181818181818182
protein_0044,protein_0187,0.25287356321839083
protein_0044,protein_0188,0.14606741573033707
protein_0044,protein_0189,0.23595505617977527
protein_0044,protein_0190,0.26436781609195403
protein_0044,protein_0191,0.21839080459770116
protein_0044,protein_0192,0.28735632183908044
protein_0044,protein_0193,0.25287356321839083
protein_0044,protein_0194,0.2222222222222222
protein_0044,protein_0195,0.25287356321839083
protein_0044,protein_0196,0.2413793103448276
protein_0044,protein_0197,0.2988505747126437
protein_0044,protein_0198,0.2413793103448276
protein_0044,protein_0199,0.21875
protein_0044,protein_0200,0.24719101123595505
protein_0044,protein_0201,0.175
protein_0044,protein_0202,0.26666666666666666
protein_0044,protein_0203,0.11965811965811966
protein_0044,protein_0204,0.1724137931034483
protein_0044,protein_0205,0.0947867298578199
protein_0044,protein_0207,0.15671641791044777
protein_0044,protein_0208,0.1743119266055046
protein_0044,protein_0209,0.9540229885057471
protein_0044,protein_0210,0.23595505617977527
protein_0044,protein_0211,0.16037735849056603
protein_0044,protein_0212,0.2159090909090909
protein_0044,protein_0213,0.2988505747126437
protein_0044,protein_0214,0.12903225806451613
protein_0044,protein_0215,0.14432989690721648
protein_0044,protein_0216,0.12745098039215685
protein_0044,protein_0217,0.14705882352941177
protein_0044,protein_0218,0.128
protein_0044,protein_0219,0.16806722689075632
protein_0044,protein_0220,0.29545454545454547
protein_0044,protein_0222,0.3333333333333333
protein_0044,protein_0223,0.1839080459770115
protein_0044,protein_0224,0.14444444444444443
protein_0044,protein_0225,0.16666666666666666
protein_0044,protein_0226,0.1702127659574468
protein_0044,protein_0227,0.17045454545454544
protein_0044,protein_0228,0.21505376344086022
protein_0044,protein_0229,0.18085106382978725
protein_0044,protein_0230,0.2087912087912088
protein_0044,protein_0231,0.25287356321839083
protein_0044,protein_0232,0.15730337078651685
protein_0044,protein_0233,0.1484375
protein_0044,protein_0234,0.1262135922330097
protein_0044,protein_0235,0.1590909090909091
protein_0044,protein_0236,0.25287356321839083
protein_0044,protein_0237,0.25287356321839083
protein_0044,protein_0238,0.11194029850746269
protein_0044,protein_0239,0.3068181818181818
protein_0044,protein_0241,0.25842696629213485
protein_0044,protein_0243,0.22988505747126436
protein_0044,protein_0245,0.1826086956521739
protein_0044,protein_0246,0.21
protein_0044,protein_0247,0.1839080459770115
protein_0044,protein_0248,0.20224719101123595
protein_0044,protein_0250,0.16666666666666666
protein_0044,protein_0251,0.18085106382978725
protein_0044,protein_0252,0.1595744680851064
protein_0044,protein_0253,0.11382113821138211
protein_0044,protein_0255,0.10526315789473684
protein_0044,protein_0256,0.16666666666666666
protein_0044,protein_0257,0.18518518518518517
protein_0044,protein_0258,0.28735632183908044
protein_0044,protein_0259,0.18888888888888888
protein_0044,protein_0260,0.18888888888888888
protein_0044,protein_0261,0.14285714285714285
protein_0044,protein_0262,0.13793103448275862
protein_0044,protein_0263,0.13138686131386862
protein_0044,protein_0264,0.1839080459770115
protein_0044,protein_0265,0.1839080459770115
protein_0044,protein_0266,0.14583333333333334
protein_0044,protein_0267,0.1724137931034483
protein_0044,protein_0268,0.14893617021276595
protein_0044,protein_0269,0.19658119658119658
protein_0044,protein_0270,0.1590909090909091
protein_0044,protein_0271,0.14942528735632185
protein_0044,protein_0273,0.28735632183908044
protein_0044,protein_0274,0.2222222222222222
protein_0044,protein_0275,0.16666666666666666
protein_0044,protein_0276,0.26436781609195403
protein_0044,protein_0277,0.16091954022988506
protein_0044,protein_0278,0.24444444444444444
protein_0044,protein_0279,0.2413793103448276
protein_0044,protein_0280,0.20689655172413793
protein_0044,protein_0281,0.11965811965811966
protein_0044,protein_0282,0.13829787234042554
protein_0044,protein_0283,0.09174311926605505
protein_0044,protein_0284,0.26436781609195403
protein_0044,protein_0285,0.2413793103448276
protein_0044,protein_0286,0.13793103448275862
protein_0044,protein_0287,0.19444444444444445
protein_0044,protein_0288,0.2857142857142857
protein_0044,protein_0289,0.12903225806451613
protein_0044,protein_0291,0.19540229885057472
protein_0044,protein_0292,0.15217391304347827
protein_0044,protein_0293,0.17777777777777778
protein_0044,protein_0294,0.19540229885057472
protein_0044,protein_0295,0.17045454545454544
protein_0044,protein_0297,0.14942528735632185
protein_0044,protein_0299,0.20618556701030927
protein_0044,protein_0300,0.21
protein_0044,protein_0301,0.21
protein_0044,protein_0302,0.10091743119266056
protein_0044,protein_0303,0.23595505617977527
protein_0044,protein_0305,0.17142857142857143
protein_0044,protein_0306,0.1282051282051282
protein_0044,protein_0307,0.15217391304347827
protein_0044,protein_0308,0.109375
protein_0044,protein_0309,0.1919191919191919
protein_0044,protein_0311,0.22988505747126436
protein_0044,protein_0312,0.25287356321839083
protein_0044,protein_0313,0.22988505747126436
protein_0044,protein_0314,0.1322314049586777
protein_0044,protein_0315,0.16535433070866143
protein_0044,protein_0316,0.14285714285714285
protein_0044,protein_0317,0.1346153846153846
protein_0044,protein_0319,0.26436781609195403
protein_0044,protein_0320,0.25287356321839083
protein_0044,protein_0321,0.20652173913043478
protein_0044,protein_0323,0.5057471264367817
protein_0044,protein_0324,0.14942528735632185
protein_0044,protein_0325,0.18584070796460178
protein_0044,protein_0326,0.13978494623655913
protein_0044,protein_0327,0.26136363636363635
protein_0044,protein_0328,0.14678899082568808
protein_0044,protein_0329,0.14678899082568808
protein_0044,protein_0330,0.22988505747126436
protein_0044,protein_0332,0.20689655172413793
protein_0044,protein_0333,0.21839080459770116
protein_0044,protein_0334,0.1836734693877551
protein_0044,protein_0335,0.15126050420168066
protein_0044,protein_0336,0.12643678160919541
protein_0044,protein_0337,0.25
protein_0044,protein_0338,0.25555555555555554
protein_0044,protein_0339,0.17777777777777778
protein_0044,protein_0340,0.13333333333333333
protein_0044,protein_0341,0.24761904761904763
protein_0044,protein_0342,0.16091954022988506
protein_0044,protein_0343,0.14893617021276595
protein_0044,protein_0344,0.26666666666666666
protein_0044,protein_0345,0.15517241379310345
protein_0044,protein_0346,0.15517241379310345
protein_0044,protein_0347,0.14942528735632185
protein_0044,protein_0348,0.15328467153284672
protein_0044,protein_0349,0.14166666666666666
protein_0044,protein_0350,0.26136363636363635
protein_0044,protein_0351,0.27586206896551724
protein_0044,protein_0352,0.16129032258064516
protein_0044,protein_0353,0.1810344827586207
protein_0044,protein_0354,0.21052631578947367
protein_0044,protein_0355,0.22988505747126436
protein_0044,protein_0356,0.13186813186813187
protein_0044,protein_0357,0.13934426229508196
protein_0044,protein_0358,0.2413793103448276
protein_0044,protein_0359,0.10569105691056911
protein_0044,protein_0360,0.1839080459770115
protein_0044,protein_0361,0.14166666666666666
protein_0044,protein_0362,0.26436781609195403
protein_0044,protein_0363,0.26436781609195403
protein_0044,protein_0364,0.2413793103448276
protein_0044,protein_0365,0.21875
protein_0044,protein_0366,0.23958333333333334
protein_0044,protein_0368,0.13636363636363635
protein_0044,protein_0369,0.16304347826086957
protein_0044,protein_0370,0.26666666666666666
protein_0044,protein_0371,0.23863636363636365
protein_0044,protein_0372,0.0990990990990991
protein_0044,protein_0373,0.14423076923076922
protein_0044,protein_0374,0.10256410256410256
protein_0044,protein_0375,0.25806451612903225
protein_0044,protein_0376,0.14018691588785046
protein_0044,protein_0377,0.26436781609195403
protein_0044,protein_0378,0.18691588785046728
protein_0044,protein_0380,0.1935483870967742
protein_0044,protein_0381,0.1935483870967742
protein_0044,protein_0382,0.2413793103448276
protein_0044,protein_0383,0.19318181818181818
protein_0044,protein_0384,0.22988505747126436
protein_0044,protein_0385,0.14678899082568808
protein_0044,protein_0386,0.14285714285714285
protein_0044,protein_0387,0.17525773195876287
protein_0044,protein_0388,0.15730337078651685
protein_0044,protein_0390,0.22988505747126436
protein_0044,protein_0391,0.17777777777777778
protein_0044,protein_0392,0.22988505747126436
protein_0044,protein_0393,0.22988505747126436
protein_0044,protein_0394,0.14035087719298245
protein_0044,protein_0395,0.18556701030927836
protein_0044,protein_0396,0.1565217391304348
protein_0044,protein_0397,0.28735632183908044
protein_0044,protein_0398,0.12931034482758622
protein_0044,protein_0399,0.2727272727272727
protein_0051,protein_0000,0.1724137931034483
protein_0051,protein_0001,0.2608451766213701
protein_0051,protein_0002,0.16666666666666666
protein_0051,protein_0003,0.16853932584269662
protein_0051,protein_0004,0.13636363636363635
protein_0051,protein_0005,0.14285714285714285
protein_0051,protein_0006,0.17045454545454544
protein_0051,protein_0007,0.32465909262002046
protein_0051,protein_0008,0.1717171717171717
protein_0051,protein_0009,0.1839080459770115
protein_0051,protein_0010,0.15384615384615385
protein_0051,protein_0011,0.20454545454545456
protein_0051,protein_0013,0.19444444444444445
protein_0051,protein_0014,0.1570586917562724
protein_0051,protein_0015,0.1568627450980392
protein_0051,protein_0016,0.15841584158415842
protein_0051,protein_0017,0.1297709923664122
protein_0051,protein_0018,0.16304347826086957
protein_0051,protein_0019,0.26683232618357866
protein_0051,protein_0020,0.13953488372093023
protein_0051,protein_0021,0.1927710843373494
protein_0051,protein_0022,0.14702502553626148
protein_0051,protein_0023,0.17761857707509882
protein_0051,protein_0024,0.1440677966101695
protein_0051,protein_0025,0.14772727272727273
protein_0051,protein_0026,0.13953488372093023
protein_0051,protein_0027,0.171759941089838
protein_0051,protein_0030,0.12605042016806722
protein_0051,protein_0031,0.15
protein_0051,protein_0032,0.19318181818181818
protein_0051,protein_0033,0.18181818181818182
protein_0051,protein_0034,0.17204301075268819
protein_0051,protein_0036,0.37804794349605675
protein_0051,protein_0037,0.15396825396825398
protein_0051,protein_0038,0.15396825396825398
protein_0051,protein_0039,0.19318181818181818
protein_0051,protein_0040,0.18571428571428572
protein_0051,protein_0042,0.18181818181818182
protein_0051,protein_0043,0.1590909090909091
protein_0051,protein_0045,0.1590909090909091
protein_0051,protein_0046,0.33358820921296367
protein_0051,protein_0047,0.19101123595505617
protein_0051,protein_0048,0.19101123595505617
protein_0051,protein_0049,0.16666666666666666
protein_0051,protein_0050,0.16
protein_0051,protein_0052,0.1935483870967742
protein_0051,protein_0053,0.17045454545454544
protein_0051,protein_0054,0.14166666666666666
protein_0051,protein_0055,0.13675213675213677
protein_0051,protein_0056,0.16016030174446017
protein_0051,protein_0057,0.3229349384437963
protein_0051,protein_0058,0.2028985507246377
protein_0051,protein_0059,0.14772727272727273
protein_0051,protein_0060,0.14391487692458566
protein_0051,protein_0061,0.20224719101123595
protein_0051,protein_0062,0.1839080459770115
protein_0051,protein_0063,0.10328638497652583
protein_0051,protein_0064,0.12643678160919541
protein_0051,protein_0066,0.1782178217821782
protein_0051,protein_0067,0.1724137931034483
protein_0051,protein_0068,0.1724137931034483
protein_0051,protein_0069,0.16091954022988506
protein_0051,protein_0070,0.16091954022988506
protein_0051,protein_0071,0.20454545454545456
protein_0051,protein_0072,0.3280611724299016
protein_0051,protein_0073,0.1590909090909091
protein_0051,protein_0075,0.14216494845360825
protein_0051,protein_0076,0.20987654320987653
protein_0051,protein_0077,0.19540229885057472
protein_0051,protein_0078,0.14423076923076922
protein_0051,protein_0079,0.14423076923076922
protein_0051,protein_0080,0.13793103448275862
protein_0051,protein_0081,0.12643678160919541
protein_0051,protein_0082,0.15
protein_0051,protein_0084,0.14950429610046267
protein_0051,protein_0086,0.16
protein_0051,protein_0087,0.35892973173674925
protein_0051,protein_0088,0.15217391304347827
protein_0051,protein_0089,0.12490118577075099
protein_0051,protein_0090,0.12295839753466872
protein_0051,protein_0091,0.1592920353982301
protein_0051,protein_0092,0.1592920353982301
protein_0051,protein_0093,0.1686746987951807
protein_0051,protein_0094,0.14655172413793102
protein_0051,protein_0096,0.16161616161616163
protein_0051,protein_0097,0.19767441860465115
protein_0051,protein_0098,0.15730337078651685
protein_0051,protein_0099,0.1435226046876532
protein_0051,protein_0100,0.274393090385372
protein_0051,protein_0101,0.16091954022988506
protein_0051,protein_0102,0.14606741573033707
protein_0051,protein_0103,0.20224719101123595
protein_0051,protein_0104,0.12605042016806722
protein_0051,protein_0105,0.16923076923076924
protein_0051,protein_0106,0.14584256387535077
protein_0051,protein_0108,0.18518518518518517
protein_0051,protein_0109,0.28135889779677264
protein_0051,protein_0110,0.18604651162790697
protein_0051,protein_0111,0.15730337078651685
protein_0051,protein_0112,0.14705882352941177
protein_0051,protein_0113,0.15053763440860216
protein_0051,protein_0114,0.19318181818181818
protein_0051,protein_0115,0.17045454545454544
protein_0051,protein_0116,0.14169278996865203
protein_0051,protein_0117,0.14169278996865203
protein_0051,protein_0118,0.3306004791853848
protein_0051,protein_0119,0.17
protein_0051,protein_0120,0.1797752808988764
protein_0051,protein_0121,0.1797752808988764
protein_0051,protein_0122,0.1547943711137777
protein_0051,protein_0123,0.3602580503426307
protein_0051,protein_0124,0.14772727272727273
protein_0051,protein_0125,0.1650485436893204
protein_0051,protein_0126,0.16161616161616163
protein_0051,protein_0128,0.17045454545454544
protein_0051,protein_0129,0.17582417582417584
protein_0051,protein_0130,0.12796709753231494
protein_0051,protein_0131,0.19553429027113237
protein_0051,protein_0132,0.14150943396226415
protein_0051,protein_0134,0.16279069767441862
protein_0051,protein_0135,0.16666666666666666
protein_0051,protein_0136,0.16379310344827586
protein_0051,protein_0137,0.13675213675213677
protein_0051,protein_0138,0.13675213675213677
protein_0051,protein_0139,0.30394751619615074
protein_0051,protein_0140,0.14942528735632185
protein_0051,protein_0141,0.14584710288609826
protein_0051,protein_0143,0.19318181818181818
protein_0051,protein_0144,0.14772727272727273
protein_0051,protein_0145,0.33783736378563967
protein_0051,protein_0146,0.18309859154929578
protein_0051,protein_0147,0.16091954022988506
protein_0051,protein_0148,0.1724137931034483
protein_0051,protein_0149,0.403928720134398
protein_0051,protein_0150,0.16279069767441862
protein_0051,protein_0151,0.2
protein_0051,protein_0152,0.3126862780757167
protein_0051,protein_0153,0.17315297426987672
protein_0051,protein_0154,0.15688632355299023
protein_0051,protein_0155,0.1282051282051282
protein_0051,protein_0156,0.1308411214953271
protein_0051,protein_0157,0.16666666666666666
protein_0051,protein_0158,0.3528720428145715
protein_0051,protein_0160,0.14606741573033707
protein_0051,protein_0161,0.1440677966101695
protein_0051,protein_0162,0.14814814814814814
protein_0051,protein_0163,0.18
protein_0051,protein_0164,0.16304347826086957
protein_0051,protein_0165,0.37749575721273837
protein_0051,protein_0166,0.18181818181818182
protein_0051,protein_0167,0.13740232935279373
protein_0051,protein_0168,0.13740232935279373
protein_0051,protein_0169,0.13793103448275862
protein_0051,protein_0171,0.1724137931034483
protein_0051,protein_0172,0.11965811965811966
protein_0051,protein_0173,0.15217391304347827
protein_0051,protein_0174,0.14444444444444443
protein_0051,protein_0175,0.14444444444444443
protein_0051,protein_0176,0.3282991264748164
protein_0051,protein_0177,0.38341606549567486
protein_0051,protein_0179,0.1504424778761062
protein_0051,protein_0180,0.14444444444444443
protein_0051,protein_0181,0.17582417582417584
protein_0051,protein_0182,0.14772727272727273
protein_0051,protein_0183,0.17647058823529413
protein_0051,protein_0185,0.17777777777777778
protein_0051,protein_0187,0.15555555555555556
protein_0051,protein_0188,0.29209590966081433
protein_0051,protein_0189,0.18085106382978725
protein_0051,protein_0190,0.17045454545454544
protein_0051,protein_0191,0.14942528735632185
protein_0051,protein_0192,0.14285714285714285
protein_0051,protein_0193,0.1724137931034483
protein_0051,protein_0194,0.15730337078651685
protein_0051,protein_0195,0.14942528735632185
protein_0051,protein_0196,0.14942528735632185
protein_0051,protein_0197,0.16279069767441862
protein_0051,protein_0198,0.13636363636363635
protein_0051,protein_0199,0.19791666666666666
protein_0051,protein_0200,0.1839080459770115
protein_0051,protein_0201,0.18
protein_0051,protein_0202,0.18888888888888888
protein_0051,protein_0203,0.13675213675213677
protein_0051,protein_0204,0.3615608378312553
protein_0051,protein_0205,0.08530805687203792
protein_0051,protein_0207,0.1271186440677966
protein_0051,protein_0208,0.13076724804536471
protein_0051,protein_0209,0.18888888888888888
protein_0051,protein_0210,0.16279069767441862
protein_0051,protein_0211,0.15340340340340342
protein_0051,protein_0212,0.18309859154929578
protein_0051,protein_0213,0.14942528735632185
protein_0051,protein_0214,0.21176470588235294
protein_0051,protein_0215,0.20588235294117646
protein_0051,protein_0216,0.1875
protein_0051,protein_0217,0.15476190476190477
protein_0051,protein_0218,0.152
protein_0051,protein_0219,0.15702479338842976
protein_0051,protein_0220,0.12643678160919541
protein_0051,protein_0222,0.16279069767441862
protein_0051,protein_0223,0.22857142857142856
protein_0051,protein_0224,0.23192848020434226
protein_0051,protein_0225,0.17073170731707318
protein_0051,protein_0226,0.1702127659574468
protein_0051,protein_0227,0.208955223880597
protein_0051,protein_0228,0.1382783882783883
protein_0051,protein_0229,0.15853658536585366
protein_0051,protein_0230,0.17582417582417584
protein_0051,protein_0231,0.19540229885057472
protein_0051,protein_0232,0.3755422599762222
protein_0051,protein_0233,0.14173228346456693
protein_0051,protein_0234,0.16037735849056603
protein_0051,protein_0235,0.14442354445734537
protein_0051,protein_0236,0.14445880206749773
protein_0051,protein_0237,0.14445880206749773
protein_0051,protein_0238,0.1450381679389313
protein_0051,protein_0239,0.12643678160919541
protein_0051,protein_0241,0.13793103448275862
protein_0051,protein_0243,0.14942528735632185
protein_0051,protein_0245,0.11959586466165413
protein_0051,protein_0246,0.1875
protein_0051,protein_0247,0.15739844661157845
protein_0051,protein_0248,0.18478260869565216
protein_0051,protein_0250,0.14001873160289002
protein_0051,protein_0251,0.19101123595505617
protein_0051,protein_0252,0.17647058823529413
protein_0051,protein_0253,0.1415929203539823
protein_0051,protein_0255,0.1111111111111111
protein_0051,protein_0256,0.1553398058252427
protein_0051,protein_0257,0.1414141414141414
protein_0051,protein_0258,0.17777777777777778
protein_0051,protein_0259,0.3182615939902431
protein_0051,protein_0260,0.3182615939902431
protein_0051,protein_0261,0.15
protein_0051,protein_0262,0.14074074074074075
protein_0051,protein_0263,0.1366906474820144
protein_0051,protein_0264,0.16091954022988506
protein_0051,protein_0265,0.16091954022988506
protein_0051,protein_0266,0.15123339658444024
protein_0051,protein_0267,0.1839080459770115
protein_0051,protein_0268,0.14634146341463414
protein_0051,protein_0269,0.14655172413793102
protein_0051,protein_0270,0.2191780821917808
protein_0051,protein_0271,0.35221886116485984
protein_0051,protein_0273,0.13875684240852781
protein_0051,protein_0274,0.2111111111111111
protein_0051,protein_0275,0.17307692307692307
protein_0051,protein_0276,0.15730337078651685
protein_0051,protein_0277,0.3565272783277997
protein_0051,protein_0278,0.15555555555555556
protein_0051,protein_0279,0.16470588235294117
protein_0051,protein_0280,0.16049382716049382
protein_0051,protein_0281,0.11607142857142858
protein_0051,protein_0282,0.16666666666666666
protein_0051,protein_0283,0.1050228310502283
protein_0051,protein_0284,0.16566231447383106
protein_0051,protein_0285,0.1724137931034483
protein_0051,protein_0286,0.32099965186383694
protein_0051,protein_0287,0.14953271028037382
protein_0051,protein_0288,0.15555555555555556
protein_0051,protein_0289,0.18102564102564103
protein_0051,protein_0291,0.145750452079566
protein_0051,protein_0292,0.28074407508834864
protein_0051,protein_0293,0.21348314606741572
protein_0051,protein_0294,0.145750452079566
protein_0051,protein_0295,0.31456987332341707
protein_0051,protein_0297,0.3427598310641003
protein_0051,protein_0299,0.1686950642325896
protein_0051,protein_0300,0.17565068980230408
protein_0051,protein_0301,0.16860955056179774
protein_0051,protein_0302,0.10138248847926268
protein_0051,protein_0303,0.21794871794871795
protein_0051,protein_0305,0.14862747050567127
protein_0051,protein_0306,0.13675213675213677
protein_0051,protein_0307,0.13559322033898305
protein_0051,protein_0308,0.14782608695652175
protein_0051,protein_0309,0.1644518272425249
protein_0051,protein_0311,0.13333333333333333
protein_0051,protein_0312,0.21839080459770116
protein_0051,protein_0313,0.11997126436781609
protein_0051,protein_0314,0.19
protein_0051,protein_0315,0.1592920353982301
protein_0051,protein_0316,0.37820091424515623
protein_0051,protein_0317,0.1782178217821782
protein_0051,protein_0319,0.14942528735632185
protein_0051,protein_0320,0.1724137931034483
protein_0051,protein_0321,0.17045454545454544
protein_0051,protein_0323,0.19540229885057472
protein_0051,protein_0324,0.19444444444444445
protein_0051,protein_0325,0.13981315127560187
protein_0051,protein_0326,0.1875
protein_0051,protein_0327,0.1590909090909091
protein_0051,protein_0328,0.14814814814814814
protein_0051,protein_0329,0.14814814814814814
protein_0051,protein_0330,0.1590909090909091
protein_0051,protein_0332,0.15416806160026783
protein_0051,protein_0333,0.14750661959399824
protein_0051,protein_0334,0.17045454545454544
protein_0051,protein_0335,0.17
protein_0051,protein_0336,0.3754496446949277
protein_0051,protein_0337,0.14277389277389277
protein_0051,protein_0338,0.16666666666666666
protein_0051,protein_0339,0.3032927690026526
protein_0051,protein_0340,0.20192307692307693
protein_0051,protein_0341,0.16822429906542055
protein_0051,protein_0342,0.2028985507246377
protein_0051,protein_0343,0.17087912087912088
protein_0051,protein_0344,0.16853932584269662
protein_0051,protein_0345,0.18601190476190477
protein_0051,protein_0346,0.18601190476190477
protein_0051,protein_0347,0.29994883948747997
protein_0051,protein_0348,0.1391304347826087
protein_0051,protein_0349,0.19801980198019803
protein_0051,protein_0350,0.16091954022988506
protein_0051,protein_0351,0.16091954022988506
protein_0051,protein_0352,0.3664291537719211
protein_0051,protein_0353,0.14189723320158104
protein_0051,protein_0354,0.2111111111111111
protein_0051,protein_0355,0.1524482109227872
protein_0051,protein_0356,0.36643214531683155
protein_0051,protein_0357,0.136
protein_0051,protein_0358,0.1724137931034483
protein_0051,protein_0359,0.13934426229508196
protein_0051,protein_0360,0.16483516483516483
protein_0051,protein_0361,0.14166666666666666
protein_0051,protein_0362,0.14606741573033707
protein_0051,protein_0363,0.14606741573033707
protein_0051,protein_0364,0.15730337078651685
protein_0051,protein_0365,0.18823529411764706
protein_0051,protein_0366,0.17647058823529413
protein_0051,protein_0368,0.1839080459770115
protein_0051,protein_0369,0.1875
protein_0051,protein_0370,0.16853932584269662
protein_0051,protein_0371,0.1511627906976744
protein_0051,protein_0372,0.0963302752293578
protein_0051,protein_0373,0.15
protein_0051,protein_0374,0.1452991452991453
protein_0051,protein_0375,0.19540229885057472
protein_0051,protein_0376,0.18181818181818182
protein_0051,protein_0377,0.13793103448275862
protein_0051,protein_0378,0.1415929203539823
protein_0051,protein_0380,0.1390923422769923
protein_0051,protein_0381,0.1390923422769923
protein_0051,protein_0382,0.1354700854700855
protein_0051,protein_0383,0.33721355513808343
protein_0051,protein_0384,0.15789473684210525
protein_0051,protein_0385,0.15151515151515152
protein_0051,protein_0386,0.16666666666666666
protein_0051,protein_0387,0.16666666666666666
protein_0051,protein_0388,0.3945888775384381
protein_0051,protein_0390,0.16091954022988506
protein_0051,protein_0391,0.15555555555555556
protein_0051,protein_0392,0.15384615384615385
protein_0051,protein_0393,0.14942528735632185
protein_0051,protein_0394,0.15517241379310345
protein_0051,protein_0395,0.19101123595505617
protein_0051,protein_0396,0.15
protein_0051,protein_0397,0.1566265060240964
protein_0051,protein_0398,0.13417842621382445
